order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,total_fulfillment_time,prep_time_share,delivery_time_share,rating_given,rating_value,is_promoter,is_weekend,cost_band,customer_order_count,is_repeat_customer,restaurant_order_count,cuisine_order_count,cuisine_grouped,is_low_volume_restaurant
1478387,70564,Jack's Wife Freda,Mediterranean,12.08,Weekend,5,30,19,49,0.612,0.388,True,5.0,True,True,Low,3,True,25,46,Mediterranean,False
1476955,70001,Dirty Bird to Go,American,12.08,Weekday,Not given,23,32,55,0.418,0.582,False,,False,False,Low,2,True,4,584,American,False
1476673,83287,Blue Ribbon Sushi Izakaya,Japanese,9.51,Weekend,Not given,35,21,56,0.625,0.375,False,,False,True,Low,9,True,29,470,Japanese,False
1476909,366975,Blue Ribbon Sushi Bar & Grill,Japanese,4.85,Weekend,5,20,21,41,0.488,0.512,True,5.0,True,True,Low,3,True,44,470,Japanese,False
1478204,64153,Blue Ribbon Fried Chicken,American,14.07,Weekday,4,34,24,58,0.586,0.414,True,4.0,True,False,Medium,5,True,96,584,American,False
1476613,65561,Chipotle Mexican Grill $1.99 Delivery,Mexican,29.1,Weekend,5,24,28,52,0.462,0.538,True,5.0,True,True,High,1,False,23,77,Mexican,False
1476739,290266,Socarrat Paella Bar,Spanish,25.22,Weekend,5,23,20,43,0.535,0.465,True,5.0,True,True,High,1,False,1,12,Other,True
1476617,53513,The Meatball Shop,Italian,31.33,Weekend,3,30,15,45,0.667,0.333,True,3.0,False,True,High,1,False,132,298,Italian,False
1477563,385426,Shake Shack,American,17.03,Weekday,5,35,32,67,0.522,0.478,True,5.0,True,False,Medium,1,False,219,584,American,False
1477302,52832,Don's Bogam BBQ & Wine Bar,Korean,12.23,Weekend,Not given,32,20,52,0.615,0.385,False,,False,True,Medium,13,True,3,13,Other,True
1478217,62161,Tamarind TriBeCa,Indian,6.07,Weekend,4,30,17,47,0.638,0.362,True,4.0,True,True,Low,2,True,27,73,Indian,False
1478341,254913,Shake Shack,American,10.82,Weekend,4,34,20,54,0.63,0.37,True,4.0,True,True,Low,1,False,219,584,American,False
1477200,289597,Han Dynasty,Chinese,9.51,Weekday,Not given,24,27,51,0.471,0.529,False,,False,False,Low,1,False,46,215,Chinese,False
1476982,47440,Bareburger,American,8.73,Weekend,5,21,19,40,0.525,0.475,True,5.0,True,True,Low,10,True,27,584,American,False
1478367,100999,Blue Ribbon Sushi Izakaya,Japanese,12.23,Weekday,Not given,26,26,52,0.5,0.5,False,,False,False,Medium,2,True,29,470,Japanese,False
1477852,74412,da Umberto,Italian,32.98,Weekend,Not given,30,28,58,0.517,0.483,False,,False,True,High,1,False,3,298,Italian,True
1477325,54110,Parm,Italian,19.35,Weekday,4,23,26,49,0.469,0.531,True,4.0,True,False,Medium,2,True,68,298,Italian,False
1477524,236739,Xi'an Famous Foods,Chinese,19.45,Weekend,5,28,18,46,0.609,0.391,True,5.0,True,True,High,2,True,9,215,Chinese,False
1477430,182252,Five Leaves,American,6.26,Weekday,5,31,26,57,0.544,0.456,True,5.0,True,False,Low,2,True,4,584,American,False
1477197,345062,Alidoro,American,12.61,Weekend,Not given,34,22,56,0.607,0.393,False,,False,True,Medium,1,False,1,584,American,True
1476763,142170,RedFarm Broadway,Chinese,13.1,Weekend,4,26,22,48,0.542,0.458,True,4.0,True,True,Medium,1,False,59,215,Chinese,False
1476893,164131,Tony's Di Napoli,Italian,14.07,Weekend,Not given,22,27,49,0.449,0.551,False,,False,True,Medium,2,True,5,298,Italian,False
1476884,167828,Shake Shack,American,15.57,Weekend,Not given,35,18,53,0.66,0.34,False,,False,True,Medium,1,False,219,584,American,False
1477693,67345,Bareburger,American,13.05,Weekend,4,31,30,61,0.508,0.492,True,4.0,True,True,Medium,2,True,27,584,American,False
1478170,208186,Blue Ribbon Sushi Izakaya,Japanese,16.44,Weekend,Not given,32,23,55,0.582,0.418,False,,False,True,Medium,1,False,29,470,Japanese,False
1477676,78939,Blue Ribbon Sushi,Japanese,8.54,Weekend,5,34,25,59,0.576,0.424,True,5.0,True,True,Low,5,True,119,470,Japanese,False
1477637,227992,Nobu Next Door,Japanese,12.13,Weekend,Not given,28,16,44,0.636,0.364,False,,False,True,Low,1,False,42,470,Japanese,False
1477922,304587,Westville Hudson,American,33.03,Weekend,5,25,18,43,0.581,0.419,True,5.0,True,True,High,1,False,15,584,American,False
1478151,62941,Cipriani Le Specialita,Italian,5.92,Weekend,5,35,30,65,0.538,0.462,True,5.0,True,True,Low,1,False,1,298,Italian,True
1477219,389155,The Meatball Shop,Italian,32.98,Weekday,3,23,25,48,0.479,0.521,True,3.0,False,False,High,1,False,132,298,Italian,False
1478018,304112,Shake Shack,American,16.25,Weekday,5,27,31,58,0.466,0.534,True,5.0,True,False,Medium,1,False,219,584,American,False
1477998,90113,Blue Ribbon Sushi,Japanese,29.1,Weekend,5,20,16,36,0.556,0.444,True,5.0,True,True,High,1,False,119,470,Japanese,False
1477170,197832,The Meatball Shop,Italian,12.08,Weekday,Not given,25,28,53,0.472,0.528,False,,False,False,Low,2,True,132,298,Italian,False
1478282,221394,Cafe Habana,Mexican,8.25,Weekend,4,21,29,50,0.42,0.58,True,4.0,True,True,Low,2,True,16,77,Mexican,False
1477826,381020,RedFarm Broadway,Chinese,8.2,Weekend,4,31,30,61,0.508,0.492,True,4.0,True,True,Low,3,True,59,215,Chinese,False
1477890,284835,Shake Shack,American,22.36,Weekday,3,20,32,52,0.385,0.615,True,3.0,False,False,High,2,True,219,584,American,False
1477045,143511,Chipotle Mexican Grill $1.99 Delivery,Mexican,16.44,Weekday,Not given,33,30,63,0.524,0.476,False,,False,False,Medium,1,False,23,77,Mexican,False
1478430,133701,The Loop,Japanese,24.3,Weekend,5,21,29,50,0.42,0.58,True,5.0,True,True,High,1,False,4,470,Japanese,False
1477160,61181,The Meatball Shop,Italian,8.63,Weekday,4,28,27,55,0.509,0.491,True,4.0,True,False,Low,3,True,132,298,Italian,False
1477605,91907,Momoya,Japanese,9.02,Weekend,Not given,21,30,51,0.412,0.588,False,,False,True,Low,3,True,30,470,Japanese,False
1478351,78939,Blue Ribbon Sushi,Japanese,12.08,Weekend,5,31,16,47,0.66,0.34,True,5.0,True,True,Low,5,True,119,470,Japanese,False
1477017,175101,TAO,Japanese,15.76,Weekend,Not given,26,19,45,0.578,0.422,False,,False,True,Medium,2,True,49,470,Japanese,False
1478202,345429,Burger Joint,American,21.88,Weekend,5,26,24,50,0.52,0.48,True,5.0,True,True,High,1,False,12,584,American,False
1478053,125262,Barbounia,Mediterranean,5.77,Weekend,Not given,23,23,46,0.5,0.5,False,,False,True,Low,2,True,6,46,Mediterranean,False
1476933,375704,Shake Shack,American,32.98,Weekend,3,22,21,43,0.512,0.488,True,3.0,False,True,High,1,False,219,584,American,False
1476656,124596,RedFarm Hudson,Chinese,29.1,Weekday,Not given,27,26,53,0.509,0.491,False,,False,False,High,1,False,55,215,Chinese,False
1478071,70315,Five Guys Burgers and Fries,American,14.12,Weekend,4,28,25,53,0.528,0.472,True,4.0,True,True,Medium,1,False,29,584,American,False
1476800,183520,Blue Ribbon Sushi,Japanese,11.59,Weekend,Not given,26,23,49,0.531,0.469,False,,False,True,Low,5,True,119,470,Japanese,False
1477568,296554,Blue Ribbon Fried Chicken,American,9.75,Weekday,5,23,32,55,0.418,0.582,True,5.0,True,False,Low,1,False,96,584,American,False
1478332,146456,Five Guys Burgers and Fries,American,12.18,Weekend,Not given,22,26,48,0.458,0.542,False,,False,True,Low,1,False,29,584,American,False
1477504,71613,Empanada Mama (closed),Mexican,15.57,Weekend,4,24,20,44,0.545,0.455,True,4.0,True,True,Medium,1,False,13,77,Mexican,False
1477597,49010,Shake Shack,American,24.25,Weekend,5,34,24,58,0.586,0.414,True,5.0,True,True,High,1,False,219,584,American,False
1478001,64153,Blue Ribbon Fried Chicken,American,31.38,Weekend,3,35,20,55,0.636,0.364,True,3.0,False,True,High,5,True,96,584,American,False
1477127,314480,Shake Shack,American,15.76,Weekday,5,30,24,54,0.556,0.444,True,5.0,True,False,Medium,2,True,219,584,American,False
1477846,52574,Blue Ribbon Sushi,Japanese,24.25,Weekday,5,30,26,56,0.536,0.464,True,5.0,True,False,High,2,True,119,470,Japanese,False
1477297,164131,Tony's Di Napoli,Italian,29.1,Weekend,Not given,26,19,45,0.578,0.422,False,,False,True,High,2,True,5,298,Italian,False
1477838,52256,Han Dynasty,Chinese,12.08,Weekend,5,22,23,45,0.489,0.511,True,5.0,True,True,Low,3,True,46,215,Chinese,False
1477112,65806,Blue Ribbon Fried Chicken,American,12.13,Weekend,Not given,21,28,49,0.429,0.571,False,,False,True,Low,1,False,96,584,American,False
1477355,79215,Blue Ribbon Sushi,Japanese,15.86,Weekend,Not given,33,15,48,0.688,0.312,False,,False,True,Medium,4,True,119,470,Japanese,False
1477365,61181,Shake Shack,American,14.07,Weekend,5,33,25,58,0.569,0.431,True,5.0,True,True,Medium,3,True,219,584,American,False
1477266,85422,Saravanaa Bhavan,Indian,24.25,Weekday,5,29,26,55,0.527,0.473,True,5.0,True,False,High,1,False,5,73,Indian,False
1477800,344268,Sushi Choshi,Japanese,13.73,Weekend,3,35,27,62,0.565,0.435,True,3.0,False,True,Medium,1,False,1,470,Japanese,True
1478428,53543,The Smile,American,12.18,Weekday,5,29,27,56,0.518,0.482,True,5.0,True,False,Low,2,True,18,584,American,False
1478400,353331,Chipotle Mexican Grill $1.99 Delivery,Mexican,29.05,Weekend,Not given,28,27,55,0.509,0.491,False,,False,True,High,2,True,23,77,Mexican,False
1478403,294478,RedFarm Broadway,Chinese,32.98,Weekend,4,25,15,40,0.625,0.375,True,4.0,True,True,High,2,True,59,215,Chinese,False
1477970,198802,Cafe Habana,Mexican,6.69,Weekday,5,26,31,57,0.456,0.544,True,5.0,True,False,Low,4,True,16,77,Mexican,False
1476928,58205,The Meatball Shop,Italian,24.3,Weekend,Not given,33,21,54,0.611,0.389,False,,False,True,High,1,False,132,298,Italian,False
1477020,91108,Rubirosa,Italian,7.33,Weekend,5,26,22,48,0.542,0.458,True,5.0,True,True,Low,1,False,37,298,Italian,False
1477973,245264,RedFarm Hudson,Chinese,9.12,Weekday,5,29,26,55,0.527,0.473,True,5.0,True,False,Low,1,False,55,215,Chinese,False
1478406,129122,Sarabeth's East,American,12.13,Weekend,Not given,34,30,64,0.531,0.469,False,,False,True,Low,1,False,7,584,American,False
1477701,328551,Kanoyama,Japanese,32.98,Weekend,5,35,16,51,0.686,0.314,True,5.0,True,True,High,2,True,3,470,Japanese,True
1477318,42408,UVA Wine Bar & Restaurant,Italian,14.65,Weekday,5,32,25,57,0.561,0.439,True,5.0,True,False,Medium,1,False,2,298,Italian,True
1477438,94132,Parm,Italian,31.33,Weekend,Not given,24,16,40,0.6,0.4,False,,False,True,High,1,False,68,298,Italian,False
1478376,67133,RedFarm Broadway,Chinese,9.65,Weekend,5,30,20,50,0.6,0.4,True,5.0,True,True,Low,1,False,59,215,Chinese,False
1477367,343554,Blue Ribbon Fried Chicken,American,12.95,Weekend,5,27,28,55,0.491,0.509,True,5.0,True,True,Medium,2,True,96,584,American,False
1477754,133222,P.J. Clarke's,American,21.34,Weekday,5,25,28,53,0.472,0.528,True,5.0,True,False,High,1,False,15,584,American,False
1478280,91722,Shake Shack,American,19.4,Weekend,5,32,15,47,0.681,0.319,True,5.0,True,True,High,1,False,219,584,American,False
1478412,43018,RedFarm Hudson,Chinese,6.69,Weekend,Not given,24,20,44,0.545,0.455,False,,False,True,Low,2,True,55,215,Chinese,False
1476887,142356,Blue Ribbon Sushi,Japanese,12.13,Weekday,Not given,26,27,53,0.491,0.509,False,,False,False,Low,4,True,119,470,Japanese,False
1478382,144997,Nobu Next Door,Japanese,15.91,Weekend,4,26,15,41,0.634,0.366,True,4.0,True,True,Medium,3,True,42,470,Japanese,False
1478115,93308,Shake Shack,American,5.77,Weekend,4,28,18,46,0.609,0.391,True,4.0,True,True,Low,1,False,219,584,American,False
1476782,367449,The Meatball Shop,Italian,12.23,Weekend,5,24,17,41,0.585,0.415,True,5.0,True,True,Medium,1,False,132,298,Italian,False
1478178,125834,The Meatball Shop,Italian,12.23,Weekend,5,25,19,44,0.568,0.432,True,5.0,True,True,Medium,1,False,132,298,Italian,False
1478294,390459,Shake Shack,American,12.18,Weekend,Not given,35,29,64,0.547,0.453,False,,False,True,Low,1,False,219,584,American,False
1477854,58025,Tamarind TriBeCa,Indian,11.64,Weekend,Not given,33,23,56,0.589,0.411,False,,False,True,Low,1,False,27,73,Indian,False
1477189,54630,V-Nam Cafe,Vietnamese,22.26,Weekend,5,33,26,59,0.559,0.441,True,5.0,True,True,High,3,True,4,7,Other,False
1476894,384698,Don's Bogam BBQ & Wine Bar,Korean,14.07,Weekend,3,33,16,49,0.673,0.327,True,3.0,False,True,Medium,1,False,3,13,Other,True
1476807,79215,Blue Ribbon Sushi,Japanese,16.49,Weekend,3,24,30,54,0.444,0.556,True,3.0,False,True,Medium,4,True,119,470,Japanese,False
1477937,98735,The Meatball Shop,Italian,9.65,Weekday,5,34,28,62,0.548,0.452,True,5.0,True,False,Low,1,False,132,298,Italian,False
1478407,386766,Parm,Italian,12.23,Weekend,Not given,21,30,51,0.412,0.588,False,,False,True,Medium,2,True,68,298,Italian,False
1478199,70001,Han Dynasty,Chinese,12.18,Weekday,Not given,26,26,52,0.5,0.5,False,,False,False,Low,2,True,46,215,Chinese,False
1478389,68775,Sushi of Gari Tribeca,Japanese,12.13,Weekend,Not given,25,30,55,0.455,0.545,False,,False,True,Low,3,True,24,470,Japanese,False
1478103,130956,Blue Ribbon Sushi,Japanese,12.95,Weekend,5,25,16,41,0.61,0.39,True,5.0,True,True,Medium,2,True,119,470,Japanese,False
1476824,259341,Momoya,Japanese,19.4,Weekend,4,27,16,43,0.628,0.372,True,4.0,True,True,High,7,True,30,470,Japanese,False
1478441,228541,RedFarm Hudson,Chinese,29.1,Weekend,Not given,27,28,55,0.491,0.509,False,,False,True,High,1,False,55,215,Chinese,False
1478399,264399,Han Dynasty,Chinese,29.15,Weekday,Not given,20,24,44,0.455,0.545,False,,False,False,High,1,False,46,215,Chinese,False
1477635,124393,Amma,Indian,31.43,Weekday,5,20,27,47,0.426,0.574,True,5.0,True,False,High,1,False,4,73,Indian,False
1476797,357592,Blue Ribbon Sushi,Japanese,16.15,Weekend,3,23,21,44,0.523,0.477,True,3.0,False,True,Medium,1,False,119,470,Japanese,False
1476652,232035,ilili Restaurant,Middle Eastern,8.97,Weekend,Not given,24,19,43,0.558,0.442,False,,False,True,Low,5,True,18,49,Middle Eastern,False
1478196,97991,Blue Ribbon Sushi Bar & Grill,Japanese,15.28,Weekday,Not given,24,29,53,0.453,0.547,False,,False,False,Medium,6,True,44,470,Japanese,False
1477862,317660,Shake Shack,American,10.24,Weekend,Not given,22,21,43,0.512,0.488,False,,False,True,Low,1,False,219,584,American,False
1478141,150865,Vanessa's Dumpling House,Chinese,29.1,Weekday,Not given,22,25,47,0.468,0.532,False,,False,False,High,3,True,9,215,Chinese,False
1476962,342777,Blue Ribbon Sushi,Japanese,12.9,Weekday,3,25,31,56,0.446,0.554,True,3.0,False,False,Medium,1,False,119,470,Japanese,False
1477959,175290,Otto Enoteca Pizzeria,Italian,29.05,Weekend,5,24,18,42,0.571,0.429,True,5.0,True,True,High,4,True,12,298,Italian,False
1477426,135769,Blue Ribbon Sushi,Japanese,19.35,Weekend,5,26,23,49,0.531,0.469,True,5.0,True,True,Medium,2,True,119,470,Japanese,False
1478049,259341,TAO,Japanese,12.71,Weekend,3,22,17,39,0.564,0.436,True,3.0,False,True,Medium,7,True,49,470,Japanese,False
1477811,373152,Blue Ribbon Sushi,Japanese,24.3,Weekend,5,32,28,60,0.533,0.467,True,5.0,True,True,High,3,True,119,470,Japanese,False
1478068,222073,The Smile,American,12.08,Weekend,5,27,25,52,0.519,0.481,True,5.0,True,True,Low,1,False,18,584,American,False
1477002,133202,ilili Restaurant,Middle Eastern,29.25,Weekend,3,27,21,48,0.562,0.438,True,3.0,False,True,High,4,True,18,49,Middle Eastern,False
1477139,139755,Tortaria,Mexican,13.05,Weekend,5,23,19,42,0.548,0.452,True,5.0,True,True,Medium,1,False,4,77,Mexican,False
1478150,97806,Shake Shack,American,25.22,Weekend,4,35,27,62,0.565,0.435,True,4.0,True,True,High,5,True,219,584,American,False
1476603,48677,Shake Shack,American,12.95,Weekend,Not given,32,19,51,0.627,0.373,False,,False,True,Medium,2,True,219,584,American,False
1476752,27365,Nobu Next Door,Japanese,16.06,Weekend,Not given,31,23,54,0.574,0.426,False,,False,True,Medium,1,False,42,470,Japanese,False
1477073,87752,Shake Shack,American,29.05,Weekend,5,21,22,43,0.488,0.512,True,5.0,True,True,High,2,True,219,584,American,False
1477823,50260,Bareburger,American,5.63,Weekend,4,32,30,62,0.516,0.484,True,4.0,True,True,Low,1,False,27,584,American,False
1476684,35631,Shake Shack,American,19.4,Weekend,5,32,24,56,0.571,0.429,True,5.0,True,True,High,1,False,219,584,American,False
1477892,196320,Parm,Italian,25.17,Weekday,4,33,32,65,0.508,0.492,True,4.0,True,False,High,1,False,68,298,Italian,False
1477481,47440,Bareburger,American,25.22,Weekday,3,31,27,58,0.534,0.466,True,3.0,False,False,High,10,True,27,584,American,False
1477538,184085,Hill Country Fried Chicken,Southern,14.84,Weekend,4,21,21,42,0.5,0.5,True,4.0,True,True,Medium,2,True,14,17,Other,False
1476626,84087,The Meatball Shop,Italian,6.69,Weekend,Not given,25,22,47,0.532,0.468,False,,False,True,Low,5,True,132,298,Italian,False
1477557,140501,The Meatball Shop,Italian,22.36,Weekend,5,32,21,53,0.604,0.396,True,5.0,True,True,High,1,False,132,298,Italian,False
1477684,39275,TAO,Japanese,15.28,Weekend,5,20,27,47,0.426,0.574,True,5.0,True,True,Medium,2,True,49,470,Japanese,False
1477865,120490,Parm,Italian,8.2,Weekday,Not given,34,24,58,0.586,0.414,False,,False,False,Low,2,True,68,298,Italian,False
1477612,56722,Shake Shack,American,22.31,Weekday,Not given,33,32,65,0.508,0.492,False,,False,False,High,3,True,219,584,American,False
1476620,54110,Tamarind TriBeCa,Indian,12.23,Weekend,4,21,21,42,0.5,0.5,True,4.0,True,True,Medium,2,True,27,73,Indian,False
1477244,47386,Bubby's,American,12.18,Weekday,4,28,31,59,0.475,0.525,True,4.0,True,False,Low,3,True,3,584,American,True
1477231,63147,Shake Shack,American,12.61,Weekend,4,29,19,48,0.604,0.396,True,4.0,True,True,Medium,1,False,219,584,American,False
1477576,105087,Rubirosa,Italian,14.12,Weekday,4,26,32,58,0.448,0.552,True,4.0,True,False,Medium,1,False,37,298,Italian,False
1478203,41907,Hatsuhana,Japanese,14.07,Weekend,5,27,24,51,0.529,0.471,True,5.0,True,True,Medium,4,True,6,470,Japanese,False
1476890,83469,Han Dynasty,Chinese,12.18,Weekday,3,33,29,62,0.532,0.468,True,3.0,False,False,Low,1,False,46,215,Chinese,False
1477059,67487,Blue Ribbon Sushi,Japanese,17.07,Weekend,4,27,15,42,0.643,0.357,True,4.0,True,True,Medium,2,True,119,470,Japanese,False
1477038,96877,The Meatball Shop,Italian,12.18,Weekend,5,25,28,53,0.472,0.528,True,5.0,True,True,Low,4,True,132,298,Italian,False
1478220,399729,Blue Ribbon Sushi,Japanese,8.83,Weekend,4,20,19,39,0.513,0.487,True,4.0,True,True,Low,2,True,119,470,Japanese,False
1477459,149984,Sushi of Gari 46,Japanese,14.31,Weekend,Not given,27,25,52,0.519,0.481,False,,False,True,Medium,4,True,37,470,Japanese,False
1478214,103049,TAO,Japanese,25.22,Weekend,5,28,17,45,0.622,0.378,True,5.0,True,True,High,1,False,49,470,Japanese,False
1476636,232214,Terakawa Ramen,Japanese,14.65,Weekend,4,30,16,46,0.652,0.348,True,4.0,True,True,Medium,1,False,3,470,Japanese,True
1477807,38050,Blue Ribbon Sushi,Japanese,12.71,Weekday,Not given,24,28,52,0.462,0.538,False,,False,False,Medium,2,True,119,470,Japanese,False
1477841,18902,Rubirosa,Italian,21.88,Weekend,4,28,27,55,0.509,0.491,True,4.0,True,True,High,1,False,37,298,Italian,False
1476998,140279,Blue Ribbon Sushi Bar & Grill,Japanese,12.95,Weekday,Not given,28,28,56,0.5,0.5,False,,False,False,Medium,1,False,44,470,Japanese,False
1477900,276192,Sushi of Gari Tribeca,Japanese,8.63,Weekend,5,33,28,61,0.541,0.459,True,5.0,True,True,Low,7,True,24,470,Japanese,False
1477173,68300,Blue Ribbon Fried Chicken,American,21.83,Weekend,Not given,20,27,47,0.426,0.574,False,,False,True,High,2,True,96,584,American,False
1476876,325285,RedFarm Broadway,Chinese,5.48,Weekend,3,27,18,45,0.6,0.4,True,3.0,False,True,Low,3,True,59,215,Chinese,False
1477496,132137,Parm,Italian,22.36,Weekend,Not given,27,27,54,0.5,0.5,False,,False,True,High,2,True,68,298,Italian,False
1476845,55334,Blue Ribbon Sushi,Japanese,12.13,Weekend,5,31,29,60,0.517,0.483,True,5.0,True,True,Low,3,True,119,470,Japanese,False
1476642,277898,Blue Ribbon Fried Chicken,American,12.18,Weekend,Not given,25,17,42,0.595,0.405,False,,False,True,Low,4,True,96,584,American,False
1477801,268365,Zero Otto Nove,Italian,12.18,Weekday,4,29,25,54,0.537,0.463,True,4.0,True,False,Low,2,True,2,298,Italian,True
1477594,47440,Bareburger,American,12.18,Weekday,3,25,24,49,0.51,0.49,True,3.0,False,False,Low,10,True,27,584,American,False
1478318,263426,TAO,Japanese,22.12,Weekday,5,32,30,62,0.516,0.484,True,5.0,True,False,High,4,True,49,470,Japanese,False
1476734,148327,Shake Shack,American,33.03,Weekday,Not given,31,28,59,0.525,0.475,False,,False,False,High,1,False,219,584,American,False
1477202,259341,Joe's Shanghai,Chinese,16.1,Weekend,5,31,22,53,0.585,0.415,True,5.0,True,True,Medium,7,True,4,215,Chinese,False
1478180,270525,The Smile,American,22.26,Weekend,5,25,26,51,0.49,0.51,True,5.0,True,True,High,4,True,18,584,American,False
1477992,65589,Blue Ribbon Sushi Izakaya,Japanese,19.45,Weekday,5,33,32,65,0.508,0.492,True,5.0,True,False,High,1,False,29,470,Japanese,False
